release_speed,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,pitch_type_CH,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FS,pitch_type_KC,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV,target
0.7972626069404118,0.1367759951342584,-0.11228352683556975,1.3510187459231138,0.829550183622847,-0.8168173432460145,0.26055475914408116,-1.1898005637587172,0.22638323258530568,0.15044386861395412,-0.5687912224676953,-0.7140115723379244,0.05729230598043849,0.8275203754866746,-0.8499719733368037,False,False,False,False,False,False,False,False,True,False,False,False,1
0.5658385268214294,0.7600868519141469,-0.323970099635381,0.17322185107359278,0.9549184536622883,-0.544350457557414,-1.2418651618331735,-0.29642601777511746,0.2744428788764738,0.8278427121489192,-0.29679197340623154,-1.1634244599302075,0.15421949512801625,-0.042898213444958595,0.0028856214735898077,False,False,False,False,False,True,False,False,False,False,False,False,0
0.7082533453561877,0.30400573719715535,1.5042321199993522,0.17322185107359278,-1.4658581778240491,-0.7073882460875499,-0.27038533578341467,1.8796806955513086,0.4467860588094599,0.32511537466763185,1.2445371046087388,1.0836399780312076,-0.39392047108587175,0.1747064337879492,-0.2595321000065253,False,False,False,False,False,False,False,False,True,False,False,False,0
0.441225560603515,0.8208976672097459,-0.18926046239913744,-0.6739653890813263,0.5291766793202543,-0.43003213562841053,-1.5444632630280806,-0.1849648300540857,0.11717620738089186,0.879001440224325,-0.20612555705240765,-0.8638158682020188,-0.6278826517869215,1.2627296699524921,-1.2654666990136565,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.8049041015756242,-0.30410241575883357,0.11864727985513339,-1.0252381471943413,0.9704021397453628,0.812962840810772,-0.24191783454123533,-0.8433069215976927,-0.9521975911121191,-0.40953597469481495,0.9725378555472751,1.8326614573516793,-1.8979630613069058,1.4803343171854,-1.571620707407132,True,False,False,False,False,False,False,False,False,False,False,False,1
-2.5494856286264187,-2.310859320513597,-1.2669375602890856,0.6691363331154969,-0.10180538754799787,2.5417385288227,1.995836867747351,0.6742918104620399,-1.6408443855070243,-1.977743208591961,-0.5687912224676953,-0.7140115723379244,0.44165874570359165,1.4803343171854,-1.484148133580427,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.7336966923082437,-0.8209943457714242,-0.6318778418896518,-0.7152915959181517,0.19563596660828128,0.7118036693537688,-0.08081589994846033,0.7043945146970602,-0.6653361108479828,-0.8531313680349726,-0.5687912224676953,-1.1634244599302075,0.7391249468806406,1.4803343171854,-1.3748074162970338,False,False,False,False,True,False,False,False,False,False,False,False,0
0.15639592353399845,1.1097490398638405,1.003882038836162,-0.1780509070394222,0.8022242923443724,-0.14050873225027405,-1.254439129414176,-0.15565304271517572,0.11322229950494765,1.0632501548259914,-0.20612555705240765,-0.8638158682020188,-0.4240013228902924,1.2627296699524921,-1.1998622686436238,False,False,False,False,False,True,False,False,False,False,False,False,0
0.9752811301088603,-0.22808889663933496,-0.8435644146894631,0.7724518502075598,1.3136806625503288,-0.9706974695318512,0.2424483720418817,-1.6726231918397125,0.45677315186111955,-0.20847772329172806,1.2445371046087388,1.2334442738953018,0.2611736348770676,-1.7837353913082288,1.708600811094377,False,False,False,False,False,False,False,False,True,False,False,False,1
0.5658385268214294,0.2279922180776568,2.0815591367261104,-0.8392702164286273,-0.9903568112603307,-0.5906031144162043,-0.7793944909201843,1.5335331987008374,-0.1816554748479087,0.2698996791778152,-0.29679197340623154,-0.26459868474564147,-0.11316585424461204,-0.042898213444958595,0.13409448221365514,False,False,False,False,False,False,False,False,True,False,False,False,1
-0.1462355658523644,0.6232625174990496,-2.2676377226154654,1.7022915040361297,-0.015352449066283863,0.12728112715056306,0.09553256700546095,-0.6546058142788891,-0.07173463804716153,0.468368867970845,0.8818714391934512,0.33461849871073585,-0.4908476602334495,0.1747064337879492,-0.08458695235311522,False,False,False,False,False,True,False,False,False,False,False,False,0
1.0998940963267747,-0.8970078648909227,-0.323970099635381,-0.6946284924997386,0.9604707489814079,-1.0966154997171513,-0.3764566732169736,-1.1894614626505946,0.5309400283352312,-0.8655263701180362,-1.0221233042368068,-0.26459868474564147,-1.5938122263955412,-0.2605028606778683,0.1996989125836878,False,False,False,False,False,False,True,False,False,False,False,False,0
0.22760333280137632,0.927316593977044,0.6382415949092154,0.17322185107359278,0.7145114548889686,-0.2373686146105178,-0.6811238429775768,-0.5757797217708303,-0.4151763543971269,0.8791488873907823,-1.4754553860059143,-1.013620164066113,0.28122753608001466,2.350752906117035,-2.2714012980207876,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.9295170677935386,-0.33450782340663304,0.40731078821851235,1.5576497801072404,0.17931237579722145,0.9070358594019193,1.1822021209652342,0.6015224609765124,-0.9070088818495158,-0.528063098834037,-1.0221233042368068,-0.26459868474564147,-0.5409824132408173,1.9155436116512174,-1.8996428592572796,False,False,False,False,True,False,False,False,False,False,False,False,0
0.5836403791382733,-0.8970078648909227,-0.18926046239913744,-0.09539849336577151,0.2786013880697633,-0.5960813730042428,0.5965459848718897,-0.9919094927820612,0.48779530165473084,-0.9336860143913671,0.24720652471669988,0.03500990698254718,-0.9754836059713382,-0.042898213444958595,0.02475376493027772,True,False,False,False,False,False,False,False,False,False,False,False,0
0.47682926523720515,0.30400573719715535,1.254057079417757,1.4749973664335898,0.8852508461925651,-0.4907510216377167,0.1825557646769522,0.11173422493144146,0.019255654492398116,0.2707533301297637,0.06587369200905606,0.03500990698254718,0.1709310794638055,-0.042898213444958595,-0.018982521983082565,False,False,False,False,True,False,False,False,False,False,False,False,1
1.3491200287626035,1.1097490398638405,1.0423705066179458,1.2477032288310508,0.37921060180263877,-1.372509815330261,-0.11638475136097914,-0.4666864212245175,1.1031730131981141,1.2975647603778049,-1.0221233042368068,-2.06225023511477,0.8995561565042176,-0.042898213444958595,0.046621908386950094,False,False,False,False,False,True,False,False,False,False,False,False,1
0.5480366745045856,-0.8970078648909227,-1.1514721569437338,-0.21937711387624753,0.0702957081376723,-0.5708371484187538,0.5392910500407543,-0.8676556502321532,0.24325434284063277,-0.9378988954815353,1.5165363536702066,1.2334442738953018,-1.049014577048811,-0.042898213444958595,0.09035819530029485,True,False,False,False,False,False,False,False,False,False,False,False,0
-0.28865038438712265,-0.07606185840033776,0.29184538487316075,-0.7979440095918019,0.9749110096184243,0.3048135432001456,-0.080571556873506,-1.3627604300680285,-0.5233621016541743,-0.1816406498108665,0.15654010836287596,0.18481420284664152,-0.19003914218924267,0.8275203754866746,-0.8062356864234435,True,False,False,False,False,False,False,False,False,False,False,False,0
-0.5378763168229516,-0.42572404635003136,0.06091457818245761,-0.5913129754076757,0.8428418385866812,0.5510972773629726,0.29054796298787094,-1.289314883657271,-0.5769164215988618,-0.5329230170917659,0.15654010836287596,0.18481420284664152,-0.6445942361227107,1.4803343171854,-1.396675559753722,True,False,False,False,False,False,False,False,False,False,False,False,1
1.0464885393762406,-0.2888997119349338,-0.11228352683556975,-0.033409183110533945,0.8576104956922233,-1.0393047824548307,-0.05979090579832348,-1.324430421393177,0.8444869076575957,-0.24604757959510093,-1.0221233042368068,-0.41440298060973585,-0.5342977795065016,1.6979389644183096,-1.5934888508638043,False,False,False,False,False,False,False,False,True,False,False,False,0
1.2601107671783793,0.8817084825053448,-0.22774893018092132,1.392344952759939,0.469422447529954,-1.2688210510688072,-0.10012722230539285,-0.29049424917312,0.9649517795001449,1.0303543129879034,1.5165363536702066,1.2334442738953018,-0.42734363975745027,1.4803343171854,-1.5934888508638043,False,False,False,False,False,True,False,False,False,False,False,False,1
1.242308914861533,1.3225868933984368,0.3880665543276204,0.3798528852577195,0.7108982437085867,-1.2312999651659302,-1.1746673684453806,-0.7281955133359955,1.4467277349565517,1.5733346525122351,-0.29679197340623154,-0.26459868474564147,0.6087745890614843,-0.042898213444958595,0.06849005184362247,False,False,False,False,False,True,False,False,False,False,False,False,0
-1.9620245021705391,0.07596517983865944,0.8884166354908105,0.317863575002481,-0.7091801910100993,1.9378679405765182,1.3897332662603432,-0.38166094384418103,-1.6177831428808833,-0.3166372710070876,-0.29679197340623154,-0.26459868474564147,0.5853783709913793,0.1747064337879492,-0.1501913827231479,False,False,False,False,False,False,False,False,False,False,True,False,0
0.1385940712171521,0.2583976257254561,1.4849878861084602,0.8757673672996227,-1.330022675266981,-0.15002993064303544,0.5465525989915085,1.6661312482655943,-0.06637883091414322,0.14924682743371728,-1.4754553860059143,-1.013620164066113,-0.32707413374271466,-0.042898213444958595,0.11222633875698276,False,False,False,False,False,False,False,False,True,False,False,False,1
0.06738666194977423,0.36481655249275424,1.3117897810904329,1.6196390903624789,-1.3558398493839336,-0.07288253703009098,0.8445533112102729,1.6410923144607008,-0.03156233733494052,0.2054504019691989,-0.29679197340623154,-0.26459868474564147,-0.7281521578016571,-0.042898213444958595,0.09035819530029485,False,False,False,False,False,False,False,False,True,False,False,False,1
-1.6949967174178664,-4.833928083907854e-05,1.1770801438541894,-0.6946284924997386,-1.1673930474501863,1.6927064509027026,0.5435695065194521,1.1762127987118467,-1.2306299725005367,-0.30593610621507,-0.9314568878829829,-0.5642072764738302,-2.6132188708786863,-0.2605028606778683,0.24343519949703255,True,False,False,False,False,False,False,False,False,False,False,False,0
1.1532996532773088,0.7448841480902472,0.29184538487316075,-0.9219226301022779,1.0271699353337254,-1.1316313272306424,-1.3541098496816004,-0.9932498033264913,0.5971040843282911,0.9397688806220839,-0.9314568878829829,-0.5642072764738302,1.0332488311905317,0.8275203754866746,-0.7624993995100987,False,False,False,False,False,False,False,False,True,False,False,False,0
-0.12843371353552058,-0.942615976362622,-1.0744952213801662,0.04924323056311674,0.5735690268470294,0.11497468834167286,1.810711171165165,-0.8516899693857957,-0.1164706759694279,-1.069947837672964,-1.5661218023597383,-1.3132287557943019,-0.08308500244019136,0.1747064337879492,-0.23766395654985292,True,False,False,False,False,False,False,False,False,False,False,False,0
0.3700181513361371,0.5168435907317515,-1.2669375602890856,0.09056943739994208,0.007413184678383223,-0.3738347286389558,-0.5660126628251086,-1.0968564274546748,0.3792542457074613,0.5035901457031019,2.4232005172084214,3.3307044159926193,-0.45073985782755527,-0.2605028606778683,0.3309077733237376,False,False,False,False,False,False,False,False,True,False,False,False,0
0.6726496407224974,0.7752895557380467,0.6959742965818912,-0.40534504464196114,0.14302265039969328,-0.6882070164889955,-1.1484750866418996,-0.2724640936660564,-0.0007809978547175892,0.8632802502414426,-0.9314568878829829,-1.9124459392506759,-0.75489069273892,-0.2605028606778683,0.3309077733237376,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.6090837260903293,-0.6841700113563266,-0.8820528824712469,-1.5004895258178323,-1.5875166495402084,0.5977304211860676,0.44342457504973337,0.06193311594621487,-0.8013608309381729,-0.7696086337435983,-0.5687912224676953,-1.4630330516583963,0.26451595174422543,1.6979389644183096,-1.659093281233837,False,False,False,False,False,False,False,False,False,True,False,False,0
0.06738666194977423,-1.1250484222494186,0.13789151374602535,-1.2112060779600549,-0.045410234773084965,-0.09815933169894664,0.2755938262058296,0.4139529791740328,-0.5035571627259595,-1.145666499221825,-1.4754553860059143,-1.1634244599302075,0.5653244697884322,0.1747064337879492,-0.1501913827231479,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.9473189201103824,-1.216264645192817,-0.45867973687162444,-1.2112060779600549,0.41875585333161447,0.9404018707531951,0.2483410143440393,-1.0647881074865255,-0.41534961871120757,-1.1909849524466056,-0.20612555705240765,0.03500990698254718,0.9931410287846375,0.392311081020857,-0.34700467383323036,True,False,False,False,False,False,False,False,False,False,False,False,1
0.494631117554049,1.2769787819267375,-0.2854816318535971,0.5864839194418462,0.2780441879053516,-0.4902534505721745,-0.919573723045978,-0.9074896691280379,0.7785490368629547,1.2945428273712052,-1.0221233042368068,-0.7140115723379244,0.09740010838633273,0.8275203754866746,-0.8281038298801158,False,False,False,False,False,True,False,False,False,False,False,False,1
0.6904514930393438,1.3986004125179354,-0.11228352683556975,-0.5706498719892625,0.30527548260421367,-0.6768960720493986,-1.4696199526700564,-0.6604313002278503,0.8031060454433039,1.5076434812368178,1.5165363536702066,1.0836399780312076,0.5586398360541165,0.392311081020857,-0.4344772476599354,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.03942445195129636,-0.8666024572431235,-0.3817028013080567,-2.698949524085766,1.325331062140787,0.06008581561515752,-0.021501301035642982,-1.2459209563013527,-0.25892027027447156,-0.8830928224601492,0.3378729410705198,0.33461849871073585,-1.5102543047165948,-0.042898213444958595,-0.018982521983082565,True,False,False,False,False,False,False,False,False,False,False,False,0
0.5124329698708954,0.030357068366960394,0.9653935710543782,-1.810436077094022,1.3455038747107342,-0.4977654273028666,-0.40616311167753255,-0.6583320138419149,-0.29948607381433295,0.040209842099891736,-0.7501240551753391,-1.7626416433865848,-0.03629256629998141,-0.2605028606778683,0.37464406023709784,False,False,False,False,True,False,False,False,False,False,False,False,1
0.6370459360888098,-0.8209943457714242,-0.7665874791258953,-0.24004021729466068,1.370678451600043,-0.6207803499941842,0.8755831275349208,-1.6121227642218467,0.4444732348058101,-0.8736639241517775,-1.1127897205906268,-0.7140115723379244,-0.6679904541928158,-0.042898213444958595,0.0028856214735898077,False,False,False,False,False,False,False,False,True,False,False,False,1
0.9218755731583262,1.581032858404732,0.4650434898911881,0.5451577126050209,0.7856591032410496,-0.8992367116312325,-1.3703777160949018,-0.1317134310509796,1.1355755659550013,1.75461278702077,-0.3874583897600515,-0.26459868474564147,1.1502299215410565,0.8275203754866746,-0.8937082602501485,False,False,False,False,False,True,False,False,False,False,False,False,1
0.5124329698708954,1.2313706704550385,1.1193474421815137,-0.6739653890813263,0.9154568977514673,-0.4871127326732356,-1.712864377532267,-0.2033222528997557,0.25983184981732843,1.2969317054084157,-1.656788218713558,-1.013620164066113,0.729097996279167,0.8275203754866746,-0.9155764037068364,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.7514985446250901,-1.2466700528406165,-1.5940895364342482,-0.3640188378051358,0.6129291100920138,0.7477227708766173,0.9133122600407859,-0.8446207502280778,-0.16634179027253446,-1.268447093652148,-1.656788218713558,-1.013620164066113,-1.323084560155755,-0.042898213444958595,0.046621908386950094,True,False,False,False,False,False,False,False,False,False,False,False,1
-1.4457707849820376,-0.8970078648909227,-0.18926046239913744,-0.24004021729466068,0.09706134382629654,1.4345046275574678,0.9271873469543291,1.105153006465054,-0.9125745194558654,-0.9858758273672572,0.24720652471669988,0.03500990698254718,1.0198795637219003,-0.47810750791077616,0.5058529209771632,False,False,False,False,False,False,False,False,False,False,True,False,0
-1.4813744896157277,-0.881805161067023,-0.574145140216976,-1.8310991805124346,0.07497405880796139,1.4659145934126023,0.19893187054542139,0.8310642007603121,-1.452035032630525,-0.93118816164047,-1.1127897205906268,-0.41440298060973585,1.20704930828274,-0.47810750791077616,0.41838034715045813,False,False,False,False,False,False,False,False,False,False,True,False,1
-1.6593930127841763,-2.1132241708029005,0.7729512321454589,-2.3890029728095765,0.5025998341532832,1.6531959583198899,0.5887450717056143,0.10118404566445702,-1.1700430629328562,-1.872030598085606,1.4258699373163826,1.3832485697593961,0.6020899553271686,0.1747064337879492,-0.17205952617982026,False,True,False,False,False,False,False,False,False,False,False,False,0
0.779460754623568,0.9577220016248436,0.753706998254567,2.053564262149145,0.9304837044024059,-0.7615724608094436,0.2495997030871055,-0.7617186645886502,1.4271154978305822,0.9508512001040615,0.06587369200905606,0.33461849871073585,-0.24017389519661048,-0.6957121551436859,0.724534355543918,False,False,False,False,False,True,False,False,False,False,False,False,0
0.6014422314551195,0.7904922595619464,-0.6896105435623276,0.3798528852577195,-1.5667316328824137,-0.6120728162265441,-0.19398821353812537,1.4847127975653307,0.3228603000044581,0.7933471031384153,-1.2941225532982705,-0.8638158682020188,0.000472919238754979,0.6099157282537667,-0.5438179649433283,False,False,False,False,False,True,False,False,False,False,False,False,1
0.6726496407224974,0.6232625174990496,-0.45867973687162444,-0.30202952754989826,0.735810586330464,-0.6718531407913936,-0.5194914710449131,-0.15066535952030066,0.12977565339393973,0.6676383414419418,1.2445371046087388,2.1322700490798647,0.0706615734490699,-0.2605028606778683,0.1996989125836878,False,False,False,False,False,True,False,False,False,False,False,False,0
0.3166125943856005,1.1249517436877403,0.48428772378208007,-0.8805964232654526,0.9084254849931962,-0.3212612772814356,-1.0453526691958264,-0.22485295179316792,-0.428522922784375,1.1129467571571987,0.4285393574243437,0.4844227945748302,0.037238404777491366,-0.47810750791077616,0.5933254948038682,False,False,False,False,False,True,False,False,False,False,False,False,0
0.6904514930393438,0.8817084825053448,0.27260115098226884,-1.2112060779600549,0.8322897221395862,-0.6846725630890469,-1.356886717359639,-0.14312071503664778,-0.26412120970015557,0.9737811619313239,0.3378729410705198,0.33461849871073585,0.027211454176017807,-0.47810750791077616,0.4621166340638029,False,False,False,False,False,True,False,False,False,False,False,False,0
0.8862718685246361,0.8665057786814451,0.1763799815278092,-0.15738780362101,-0.043710114795929456,-0.9103474655467779,-1.2706201976833003,0.045078033893581664,0.36418071699055665,1.0106322560218775,0.06587369200905606,0.33461849871073585,-0.8818987336909183,-0.6957121551436859,0.6589299251739009,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.6446874307240196,-0.5321429731173295,-1.2284490925073017,-0.15738780362101,-0.6270430913601945,0.6204368095914584,0.12882113206632204,0.9190074346429431,-0.7301977852710465,-0.6218616262510481,0.7912050228396313,-0.26459868474564147,0.7959443336223241,-0.9133168023765936,0.8557432162839833,False,False,False,False,False,False,False,False,False,True,False,False,0
1.651751518148964,0.9729247054487432,0.7344627643636751,0.7311256433707345,1.3673957859709343,-1.6130183843313217,-0.6347999910841875,-1.2783667041270521,2.1225205984419286,1.251331230424581,-0.11545914069858774,-0.8638158682020188,1.4276422215151585,0.392311081020857,-0.4563453911166233,False,False,False,False,False,True,False,False,False,False,False,False,0
-1.4457707849820376,-2.402075543456996,0.1763799815278092,1.6609652971993043,-1.2074854727903819,1.4455546306596179,2.2370576902631063,0.20995885462971114,-1.2670085687074943,-2.217440133422065,-1.0221233042368068,-0.26459868474564147,0.4951358155781173,-2.8717586274727718,2.955084988124951,False,True,False,False,False,False,False,False,False,False,False,False,0
1.0998940963267747,1.1097490398638405,0.4650434898911881,2.2808583997516836,0.49718490972718843,-1.122684135915,-0.11737365707429119,-0.7137486593344655,0.4561990848670068,1.24680897163978,1.2445371046087388,1.2334442738953018,0.2879121698143304,0.8275203754866746,-0.8281038298801158,False,False,False,False,False,False,False,False,True,False,False,False,0
-0.11063186121867422,-0.04565645075253829,0.06091457818245761,1.5576497801072404,0.1941096193163099,0.07338068701480303,0.8599177353821827,0.5267691839577133,-0.5975723508979638,-0.19014706295646364,-1.2034561369444505,-0.5642072764738302,-0.022923298831349994,0.8275203754866746,-0.8281038298801158,False,False,False,False,True,False,False,False,False,False,False,False,0
0.494631117554049,1.429005820165735,0.40731078821851235,1.3303556425047016,0.21312419652614387,-0.5125465357996604,-0.2649459534608239,-0.13268933670196079,0.48015183722561294,1.398788605029333,-0.02479272434476383,-0.26459868474564147,0.5452705685854851,-1.1309214496095015,1.205633511590819,False,False,False,False,False,True,False,False,False,False,False,False,1
0.6370459360888098,1.4442085239896347,-1.4786241330888967,0.007917023726291397,-0.06887602381915699,-0.649904785018244,-0.9499907367767111,-0.5234850344905904,0.6062591183381779,1.5023376171859355,-0.840790471529163,-0.7140115723379244,1.1936800408141086,-1.3485260968424113,1.2493697985041639,False,False,False,False,False,True,False,False,False,False,False,False,1
0.47682926523720515,1.3377895972223366,-0.6703663096714357,1.6196390903624789,-0.016828023976359824,-0.49258944067501537,-0.12255999910346578,-0.27309421167960757,0.32989498605446027,1.291086819431647,-1.2034561369444505,-0.5642072764738302,0.1709310794638055,-1.3485260968424113,1.2712379419608362,False,False,False,False,False,True,False,False,False,False,False,False,0
-1.6415911604673323,-2.873359361997887,-1.1707163908346259,-1.2318691813784677,-0.5327283034923092,1.64407930390787,1.48403802448963,0.8596616660129549,-0.6916229368894908,-2.4816398373753725,1.153870688254919,1.0836399780312076,2.4136256973267254,-1.7837353913082288,1.796073384921082,False,True,False,False,False,False,False,False,False,False,False,False,1
0.3878200036529809,0.16718140278205787,-0.9975182858165985,-0.15738780362101,0.4305991686566114,-0.3967486066791805,0.19792519299383166,-1.292580799498877,0.3437426720224516,0.1166525851842025,-1.0221233042368068,-0.5642072764738302,0.7057017782090621,-0.47810750791077616,0.4402484906071305,False,False,False,False,False,False,False,False,True,False,False,False,1
-1.7127985697347103,-1.1858592375450177,-2.3253704242881414,-0.7772809061733893,-0.5647224176304612,1.6813381899038173,1.2794172473186403,0.793091761689532,-1.689018972061868,-1.2277943372475035,-0.02479272434476383,-0.11479438888154715,0.9563755432459011,0.8275203754866746,-0.7406312560534107,False,False,False,False,False,False,False,False,False,False,True,False,1
1.242308914861533,0.9729247054487432,-0.7280990113441116,0.5244946091866077,0.39692533788297574,-1.2621220691103852,-1.0325278411377452,-0.7267631242677652,0.12178684270577123,1.191536469011295,-0.02479272434476383,-0.26459868474564147,0.2611736348770676,0.6099157282537667,-0.5219498214866404,False,False,False,False,False,True,False,False,False,False,False,False,0
0.6548477884056536,1.3377895972223366,-1.4208914314162209,0.7517887467891476,-1.9033323897070562,-0.6555330597611841,-0.4657013123537585,0.6105563375313025,0.4035790030409905,1.364797681039589,-1.0221233042368068,-0.41440298060973585,0.7859173830208506,0.8275203754866746,-0.8718401167934761,False,False,False,False,False,True,False,False,False,False,False,False,0
0.5658385268214294,1.2313706704550385,0.21486844930959303,1.7229546074545419,0.7209552702808808,-0.570027487994036,-0.875792035349012,-0.7490357015311117,0.00853362735526123,1.2613273167887478,-0.5687912224676953,-0.7140115723379244,-0.36383961928145103,1.0451250227195843,-0.9593126906201811,False,False,False,False,False,True,False,False,False,False,False,False,0
