release_speed,launch_speed,launch_angle,hit_location,pitch_type_CH,pitch_type_CS,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FO,pitch_type_FS,pitch_type_KC,pitch_type_KN,pitch_type_SC,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV,pitch_type_Unknown,target,bb_type_fly_ball,bb_type_ground_ball,bb_type_line_drive,bb_type_popup
-0.6810157906792483,-0.3873639888148861,-0.8740856171736591,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
0.4722413052026348,0.3540243121277063,0.8820507760650211,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.7028927243790124,-0.15290785945697213,1.1575231514750102,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.8676437380764243,-0.7485531610689696,-0.1854046786486865,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
0.4722413052026348,-0.8182563346618625,0.5721443537287835,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.08791214136856418,-0.41904724953892847,1.9839402777049775,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
-0.4338892701331305,0.6835302236577475,0.09006769676130254,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,False,True,False
1.493697590126589,1.038382743767022,-0.32314086635368106,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
1.0488698531435763,-0.2036010766154398,-0.3920089602061783,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
0.9664943462948704,-0.11488794658812161,0.8476167291387725,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False
-0.5327398783515768,0.02451840059766515,0.22780388446629707,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False
-1.3400198454688959,-0.11488794658812161,-0.4953111009849242,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
1.2959963736896942,-1.33152515839135,-0.11653658479618925,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.5875670147908235,0.8229365708435333,-0.7363494294686646,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
-0.48331457424235363,-0.026174816560802516,0.709880541433778,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,True,False,False,False
-0.17028764821727013,-0.5267703360006728,2.4660169346724583,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True
1.0982951572528017,-0.05785807728484492,-0.59861324176367,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
0.6369923189000467,0.44273744215502453,-0.9773877579524051,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
1.4772224887568486,0.8482831794227677,0.43440816602378884,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-1.1587937304017413,-0.21627438090505693,0.8131826822125239,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,True,False,False,False
0.6699425216395295,0.32867770354847203,0.5032762598762861,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False
0.9994445490343533,0.87996644014681,-0.4608770540586756,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
0.6205172175303064,1.5326416110620833,0.8476167291387725,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.7358429271184952,-0.7929097260826292,1.5018636207374965,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
-0.5492149797213169,1.1777890909528088,0.709880541433778,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.2580649873959998,0.48709400716868406,0.6754464945075294,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False
1.065344954513319,0.791253310119491,0.2966719783187943,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
-0.6151153852002826,-0.20993772876024883,-0.2542727725011838,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
-1.438870453687342,0.6328370064992789,-0.5297451479111729,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
-0.20323785095675295,-2.4974691530361097,-2.8023922450435825,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
1.015919650404096,0.7595700493954486,0.5377103068025347,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
1.0982951572528017,1.196799047387234,-0.15097063172243788,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-0.25266315506597603,-0.6915232917656929,-1.7005027434036264,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
1.0818200558830593,-1.1224156376126695,-1.6660686964773777,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.19216458191703648,0.14491479134902663,1.7084679022949882,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
1.246571069580471,0.07521161775613282,0.021199602908805276,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
-0.5821651824607998,0.03719170488728229,-1.2184260864361454,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
-0.6974908920489886,0.6074903979200456,-0.013234444017443357,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,True,False
-0.36798886465416486,1.0954126130702988,-0.5641791948374214,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
-0.7469161961582117,-0.925979421123607,0.2622379313925457,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,True,False
0.851168636706684,0.15758809563864287,2.224978606188718,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
0.8346935353369414,0.6011537457752365,-1.0806898987311508,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.8676437380764243,0.7785800058298747,1.1575231514750102,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-1.6695218728637196,-0.7295432046345444,-0.7363494294686646,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.22511478465651696,1.5389782632068925,0.5377103068025347,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
-1.653046771493977,0.563133832906386,0.021199602908805276,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-0.12086234410804703,1.1524424823735746,-0.32314086635368106,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
-1.0599431221832951,1.355215351007446,-0.11653658479618925,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
0.6534674202697892,0.17659805207306903,0.43440816602378884,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.10438724273830677,-0.04518477299522778,0.5721443537287835,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False
0.6864176230092721,1.4122452203107227,-0.3575749132799297,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
-1.2905945413596704,0.18293470421787716,1.5018636207374965,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.7798663988976945,0.6962035279473637,-0.7707834763949132,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
-0.36798886465416486,-0.8879595082547564,-1.3217282272148914,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
0.8017433325974586,0.6265003543544708,-0.8052175233211618,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
-0.8128166016371774,0.7468967451058323,0.021199602908805276,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
1.3454216777989196,0.721550136526598,0.5721443537287835,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.5875670147908235,0.30966774711404677,-1.1839920395098968,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
0.3074902915052229,0.20194466065230243,0.9164848229912698,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.10978907506833054,-1.4329115927082854,-2.11371130651861,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.07683887232884769,-1.4582582012875196,-1.4594644149198859,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
1.2959963736896942,-0.8372662910962878,-0.3920089602061783,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.8017433325974586,0.7975899622643,-0.3920089602061783,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
0.9994445490343533,0.8863030922916182,-0.21983872557493514,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
0.8346935353369414,0.9306596573052777,0.9509188699175184,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.5162647769818365,-1.1477622461919037,0.709880541433778,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,True,False,False,False
0.07683887232884769,-0.7105332482001182,-0.4608770540586756,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
-2.4768018399810363,-3.010737976765597,-1.9415410718873667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,True,False,False
-0.2197129523264932,-0.21627438090505693,-0.7019153825424159,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.7852682312277183,-0.7295432046345444,-0.3575749132799297,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-1.0434680208135525,0.08788492204574995,1.5018636207374965,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.25266315506597603,0.18927135636268527,-0.5297451479111729,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.8841188394461644,1.1587791345183835,-0.4608770540586756,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.12626417643807078,-2.7382619345388326,-2.664656057338588,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
1.411322083277883,0.7532333972506404,0.6410124475812807,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.5051915079421176,0.8356098751331504,0.5032762598762861,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.6480655879397655,0.27164783424519623,-0.8740856171736591,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
-0.7633912975279543,0.5314505721823436,0.43440816602378884,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-1.9825487988888006,0.8102632665539171,-0.2542727725011838,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,False,True,False,False
0.8017433325974586,0.9306596573052777,0.12450174368755118,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
1.0982951572528017,0.8356098751331504,-0.9085196640999077,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.8182184339672012,0.4173908335757911,0.5032762598762861,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-1.735422278342683,0.030855052742473268,-0.013234444017443357,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-1.7518973797124255,0.14491479134902663,0.33110602524504296,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
0.4228160010934117,0.7595700493954486,0.8820507760650211,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.851168636706684,0.17026139992826003,-0.3920089602061783,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.5381417106816004,0.2779844863900044,1.6051657615162425,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.9170690421856473,0.5694704850511941,-0.5641791948374214,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
1.015919650404096,0.4490740942998335,0.3999741190975402,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-1.2082190345109645,-0.5457802924350981,0.6410124475812807,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False
1.114770258622542,0.07521161775613282,1.0542210106962644,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.9446174125951065,0.14491479134902663,-0.4953111009849242,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
-0.3844639660239051,1.0320460916222138,-0.1854046786486865,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,False,True,False
-0.12086234410804703,-1.5216247227356046,-1.1839920395098968,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
0.6534674202697892,1.1714524388079999,0.8131826822125239,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.40634089972367143,0.2843211385348125,0.5032762598762861,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.3239653928749655,-0.05785807728484492,1.6051657615162425,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
0.35691559561444836,-0.032511468705611536,2.328280746967464,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
0.2580649873959998,-0.22261103304986596,0.33110602524504296,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
0.6864176230092721,0.6962035279473637,0.1589357906137998,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
0.5546168120513407,-0.46974046669739616,0.46884221295003753,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
0.04388866958936485,0.2526378778107701,0.3999741190975402,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.9664943462948704,0.8229365708435333,0.09006769676130254,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
0.8017433325974586,0.3223410514036639,-0.32314086635368106,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
-0.20323785095675295,-1.1731088547711381,-0.5641791948374214,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
1.1312453599922823,-1.002019246861309,2.0872424184837235,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,False,True
-0.2361880536962358,-1.4962781141563701,-1.4250303679936371,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,True,False,False
1.164195562731765,0.26531118210038723,-0.8396515702474104,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
1.1312453599922823,0.6201637022096627,-0.08210253786994062,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
0.8017433325974586,0.7342234408162152,0.33110602524504296,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
1.1806706641015077,-0.05785807728484492,-0.7707834763949132,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.9664943462948704,-0.7168699003449273,-1.0462558518049023,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.93354414355539,0.6328370064992789,0.5377103068025347,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
1.0982951572528017,-0.28597755449795076,0.19336983754004844,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
0.851168636706684,-2.6748954130907476,1.1575231514750102,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
0.5546168120513407,0.9686795701741291,-0.7363494294686646,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
0.5381417106816004,-0.25429429377390833,0.8131826822125239,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.6369923189000467,-3.1881642368202345,-1.6660686964773777,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
-0.335038661914682,1.108085917359915,-0.08210253786994062,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
1.0818200558830593,0.87996644014681,0.09006769676130254,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
-1.1917439331412243,-1.838457329976028,1.467429573811248,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True
0.6699425216395295,-0.12756125087773876,0.7787486352862752,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.4722413052026348,0.12590483491460047,0.22780388446629707,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
0.4557662038328945,0.6074903979200456,0.43440816602378884,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
-1.7518973797124255,-1.014692551150926,0.8131826822125239,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.5656900810910596,0.8165999186987252,-0.32314086635368106,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
0.40634089972367143,0.04352835703209041,0.5377103068025347,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.9664943462948704,0.9876895266085544,-0.4608770540586756,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.93354414355539,1.285512177414553,0.19336983754004844,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-0.5986402838305424,-2.5735089787738117,-2.8368262919698313,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.3733906969841886,-1.9398437642929638,2.500450981598707,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
-0.8457668043766602,0.8356098751331504,0.22780388446629707,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False
0.4228160010934117,-0.5647902488695233,1.7773359961474857,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
0.5051915079421176,0.7975899622643,0.3655400721712916,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,True,False,False,False
0.29101519013548266,0.6898668758025556,0.19336983754004844,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-0.4338892701331305,-0.10221464229850447,-1.0462558518049023,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.40634089972367143,0.8292732229883424,1.0197869637700157,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.24158988602625958,0.721550136526598,-0.42644300713242694,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
1.032394751773836,-0.615483466027991,0.33110602524504296,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
-0.9446174125951065,0.8356098751331504,0.5377103068025347,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False
0.07683887232884769,-2.3073695886918557,-1.4250303679936371,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.48871640657237736,-0.9069694646891817,-2.11371130651861,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.6699425216395295,0.651846962933705,1.3985614799587507,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.7963415002674348,0.9433329615948949,-0.08210253786994062,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False
0.4228160010934117,0.6455103107888961,-0.1854046786486865,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
0.40634089972367143,1.3932352638762966,-0.4953111009849242,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,True,False,False
1.8891000230003783,-1.3822183755498176,0.22780388446629707,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,False,True,False
1.246571069580471,0.6708569193681303,-1.4594644149198859,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
-0.0055366345198582445,-1.8447939821208366,1.191957198401259,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
-0.038486837259341086,-0.5077603795662475,0.6065784006550321,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-0.0055366345198582445,-0.14023455516735497,-1.0118218048786536,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
-0.2197129523264932,-0.31132416307718414,-0.59861324176367,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
1.2630461709502137,0.07521161775613282,1.5018636207374965,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
-1.0105178180740721,0.04986500917689943,0.6754464945075294,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,True,False,False,False
0.6699425216395295,0.44273744215502453,-0.2887068194274324,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
-1.735422278342683,-0.0515214251400368,-0.42644300713242694,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,False
-1.7848475824519061,-0.22894768519467407,2.0528083715574748,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True
-0.36798886465416486,0.5377872243271518,-0.5297451479111729,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
-0.466839472872611,0.03719170488728229,0.33110602524504296,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False
-0.3844639660239051,-1.2554853326536481,0.8820507760650211,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
-0.6151153852002826,0.5124406157479183,0.43440816602378884,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
0.8346935353369414,0.9116497008708524,-0.5641791948374214,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
1.0488698531435763,-0.2036010766154398,-1.1839920395098968,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,False
0.7852682312277183,0.4617473985894507,0.6410124475812807,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,False,False,False
1.2630461709502137,0.018181748452857027,1.5362976676637452,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False
-2.5591773468297423,-3.086777802503299,-2.3203155880761015,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,True,False,False
0.24158988602625958,-3.447966974757382,-2.079277259592361,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,True,False,False
-0.5162647769818365,-0.3176608152219932,-1.2184260864361454,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False
0.38986579835392887,-0.8119196825170545,0.09006769676130254,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,False,False,True,False
0.4722413052026348,0.15125144349383476,1.8806381369262315,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,True
