release_speed,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,release_spin_rate,release_extension,release_pos_y,target,pitch_type_CH,pitch_type_CU,pitch_type_EP,pitch_type_FA,pitch_type_FC,pitch_type_FF,pitch_type_FO,pitch_type_FS,pitch_type_KC,pitch_type_KN,pitch_type_SC,pitch_type_SI,pitch_type_SL,pitch_type_ST,pitch_type_SV
0.650453474671821,1.59114789146361,-0.16994731116812817,1.6809017566573874,0.5277552138012868,-0.6467114130742586,-1.4228485610926598,-0.6962758672394768,0.9230882662581283,1.6497852623818132,-0.6285073737591518,-0.7869331050336101,0.8167100544931464,-1.1919693072250208,1.0878196022017692,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.18412309590374998,-0.13450058972917447,1.6200744242305432,0.5507921280205977,0.4272272408450463,0.16595857048507726,-0.7543446912000791,0.7481452652834657,-0.524878149148232,-0.17213923262602882,-1.0969080853983206,-0.32986719833196965,0.5764647881192481,-0.540859305174251,0.5429126876618352,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.8812938027033612,1.1673044048548562,0.049239023778647924,0.5861080539154975,0.459130725381763,-0.8718638422250694,-1.875787416798885,-0.5874638538475659,0.4592111796675105,1.308800217495419,-1.0969080853983206,-0.7869331050336101,0.4153912572549298,-0.7578959725245088,0.7608754534778119,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.1831619239753766,1.2732652765070445,-1.6311895441466353,1.6809017566573874,0.08462202754709144,-1.1885802260458345,-1.4764581519186628,-0.776793727334908,1.0999933814566567,1.4804373760038705,1.4324557574532009,1.0413305217729518,0.407201077719456,-1.1919693072250208,1.1314121553649708,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.9420609786054845,-2.7078360441394675,1.2182328101614535,-1.9566386105172786,0.4064689883889469,1.9501084017460024,0.15786729995868304,0.535871545661213,-1.2417198954131239,-2.1693757807950402,-0.8158676584148201,-0.9392884072674903,1.521065494543894,-0.9749326398747648,0.869856836385808,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0186996664793209,-0.10422605497140629,-0.7179131485350683,-1.6387952774631818,0.6005204033400842,1.0352098542941524,-1.404271031088568,-0.9137037377789883,-1.0460032283178802,-0.1866814753740195,0.12093376486352198,0.12719870836967087,-1.1380127946399359,-0.7578959725245088,0.8262642832226065,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7925090611527686,1.4549124850536537,-1.4302687371120906,1.698559719604837,0.22298914226124966,-0.7948576292083548,-1.5149798957860996,-0.7399715674979053,1.0330689234865085,1.5539472759503257,2.6502976077150437,3.326660055281151,0.7621088575899877,-0.9749326398747648,0.9570419427121956,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.8812938027033612,1.1824416722337403,-2.3252796048114264,0.215290832019051,-0.0002624488245726188,-0.8714360714052146,-2.08725065693359,-0.6885805568187904,1.0422550695307697,1.3495787020075098,-0.6285073737591518,-0.7869331050336101,0.43996179586135126,-0.540859305174251,0.5429126876618352,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.9831857698590833,0.04714661881743444,-0.6631165647983742,-0.8971608336702884,0.5585212203397468,0.9862504917134701,-1.1602625428523325,-0.9599969575877945,-1.1278693373323305,-0.08177362849464812,-1.0969080853983206,-0.32986719833196965,-1.1789636923173048,-0.7578959725245088,0.6954866237330174,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6990745968971881,-0.5886186110956968,0.6702669727945135,0.14465898022925158,0.3070714157713605,0.6949436233433282,-0.5172603014303929,0.513658079026215,-1.0227249833623522,-0.6201325911214016,-1.0969080853983206,-0.7869331050336101,0.5846549676547218,-1.4090059745752785,1.414763750925742,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.7822484438144168,-2.435365231319554,-0.042088615782508776,-1.3209519444090845,0.021771668790052823,1.7799309775279566,0.21342821905998233,0.6757723678784479,-1.174616566585161,-2.0044584932228853,1.4324557574532009,1.0413305217729518,1.3709122030602074,-0.7578959725245088,0.6518940705698313,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7523454418275431,0.5164019075628409,-0.5535233973249863,-2.027270462307078,0.6629599789547892,0.7955544194605038,-2.0486769880476854,-1.042608655574579,-0.525194311887623,0.3939689900440729,0.12093376486352198,0.12719870836967087,-0.4254671750537145,-0.7578959725245088,0.7390791768962188,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0943771824247839,1.6062851588424945,1.1999672822492222,0.05636916549200273,-1.6808617899329104,-1.096856712239767,-1.2536314810432145,0.9345583284812695,0.44163673001751824,1.7934361853356766,-1.0969080853983206,-0.9392884072674903,0.5218635912160893,0.5443240315770326,-0.5469011414180328,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.4140022520069169,1.5305988219480742,-0.2795404786415162,0.49781823917824863,-2.150925500625576,-1.3834359578523157,-1.0259694938700776,1.142335758406827,1.1734758320087832,1.784856386917337,-0.347466946775647,-0.7869331050336101,0.7621088575899877,0.7613606989272885,-0.721271354070808,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.129891079045019,1.2581280091281604,0.14056666333980464,2.051718978553834,-1.9146742640250862,-1.1330980495234093,0.09939191267774736,0.9784581099679444,0.5725483949467872,1.351906653639921,1.1514153304696964,1.0413305217729518,0.4727225140032465,0.1102506968765188,-0.15456816294928094,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.2897036138360867,1.4549124850536537,0.6520014448822822,1.8221654602369863,-1.9602529248113245,-1.2896002793760122,-0.21612512975191242,1.3489313013597457,1.110714680869042,1.6158065374160975,-1.0969080853983206,-0.32986719833196965,0.6856671819255655,0.5443240315770326,-0.5686974179996258,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.076620234114664,0.6526373139727976,1.2730293938981476,0.14465898022925158,1.0356799907445218,-1.0822409524667629,0.10162951087503201,-0.6640252303864078,0.9042189157523599,0.7006815126618686,-0.6285073737591518,-0.7869331050336101,0.3089189232937703,1.629507368328316,-1.7456963534058814,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.2729078374543426,-0.3464223330335516,0.14056666333980464,-0.12021046398249578,0.8753039847948543,0.26676830853329075,1.1058661995674557,-1.0741105387347691,-0.8185848513105165,-0.47745319216475124,1.4324557574532009,1.0413305217729518,-0.9305282464079326,1.846544035678572,-1.941862842640265,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.38409925002004314,0.062283886196318534,-0.49872681358829224,-1.921322684622379,0.4121055385038419,-0.41238123248128816,-0.362038391020296,0.02437626282211031,-0.46879892194392914,0.04308053721719487,1.0577351881418642,2.10781763741011,1.0160044231896757,1.629507368328316,-1.7021038002426798,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7569951645325311,1.3792261481592332,-0.2978060065537475,-0.8618449077753887,0.14833520486038201,-0.7679017476610833,-1.8319951356886663,-0.5734485360799567,-0.10661666836866633,1.4922744053616175,0.12093376486352198,1.193685824006832,0.011342400171555285,1.1954340336278024,-1.0918080559579668,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.8056162867578982,-0.19504965924471074,-0.973630539306307,1.7868495343420865,0.06179548647984287,0.7768899326372078,0.9946556093643298,-0.7963625142408769,-1.0327063765522713,-0.3884885517223899,0.12093376486352198,0.12719870836967087,-2.079883441219424,0.32728736422677474,-0.32893837560205613,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.681317648587068,-0.4675204720646241,0.030973495866416595,2.3872202745553808,-0.17644069195278525,0.6509897525375782,1.4429891153829244,0.57187069079352,-1.0459966679971078,-0.627546830356039,-0.6285073737591518,-0.7869331050336101,-0.3135347214022391,0.32728736422677474,-0.26354954585726154,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.29066478576446264,0.032009351438550354,0.21362877498873,-0.27913213050954405,-0.09840498741175316,0.26250530548819073,-0.3209430293892497,0.5200204069915586,-0.7548504003101225,-0.06964708865925048,1.4324557574532009,1.0413305217729518,-0.26439364418939626,0.7613606989272885,-0.6558825243260135,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.32617868238469766,0.09255842095408671,0.9442498914779837,0.10934305433435189,0.11615536856728531,0.3024085985090057,-0.06824033018765549,0.492185591390985,-0.7675239140905373,-0.025495394025778276,-0.5348272314313154,-0.4822225005658498,-0.20979244728623753,0.5443240315770326,-0.6340862477444204,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.7345884935174256,-0.45238320468574,-0.7179131485350683,-0.031920649245246915,0.26952634313316065,0.727293745812906,0.3131222013772295,-0.9177765916480078,-0.6324816180380562,-0.5556175852574663,1.0577351881418642,2.10781763741011,-2.0908036806000556,0.7613606989272885,-0.8084564603971955,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8056162867578982,-0.11936332235029037,1.0173120031269087,-1.7270850922004306,0.6085231312743447,0.8091267022905095,-0.7821471882152194,-0.9475417618587979,-0.7066710096402127,-0.21215791386555713,0.12093376486352198,1.193685824006832,-1.853288474071315,0.5443240315770326,-0.5904936945812188,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3616925790049352,-0.02853971807698584,1.3643570334593045,0.3918704614935495,0.26969439199177186,0.35266155847935327,0.1980927196183799,0.5159586528751224,0.05114892717330831,-0.15978542410679847,0.12093376486352198,0.12719870836967087,-0.46095795304076764,1.1954340336278024,-1.11360433253956,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.3205677877513362,-1.5725409907231618,0.01270796795418524,-0.7735550930381399,-0.2646655520071449,1.3021570395403368,0.712590684059551,0.9100437022498484,-0.7631830436735125,-1.4622002728435701,-1.0969080853983206,-0.32986719833196965,0.3061888634486124,-0.10678597047373715,0.019802049703509704,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7037243196021761,1.2581280091281604,-0.6448510368861429,0.12700101728180213,0.15421160408201667,-0.7203786386626392,-1.0839466917739826,-0.38318403845008475,0.6387886320335436,1.3179629909773143,-1.190588227726157,-0.9392884072674903,-0.10332011332507803,0.9783973662775465,-1.0264192262131722,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.6102898553465955,0.04714661881743444,-0.2247438949048222,0.215290832019051,0.13558270868639014,0.580862428992047,0.11559466965697725,0.25215980673625726,-1.6543671037835523,-0.10636371652560508,-0.8158676584148201,-0.9392884072674903,-0.27804394341518596,0.9783973662775465,-1.0264192262131722,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5570190104162405,0.062283886196318534,-0.46219575776382954,-1.3032939814616347,0.07913913646368685,0.5387266306607135,-0.3185573340235598,0.7050629579641946,-0.767031396061075,-0.06683901504781017,-1.3779485123818254,-1.2439990117352506,0.46999245415808855,0.7613606989272885,-0.8520490135603971,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7925090611527686,1.152167137475972,0.5241427494966627,-0.34976398229934347,0.7619731321046337,-0.7834855489007223,-0.9489066418182136,-0.5480418092405839,0.48248680640331776,1.2183889804264865,1.6198160421088694,1.4983964284745923,1.1060963980798877,0.5443240315770326,-0.5469011414180328,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.8280229577730062,1.4246379502958855,0.1223011354275733,-0.27913213050954405,0.5156864824413634,-0.820551947757392,-0.9967313504774095,-0.2948770689852412,1.1082781442170382,1.506173312948474,-0.7221875160869838,-1.0916437095013705,1.048765141331571,0.9783973662775465,-1.0046229496315637,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.7037243196021761,1.4095006829170014,0.1223011354275733,-0.47336972293149276,0.5180444447583721,-0.6991507916015663,-1.1645737461871615,-0.07697229877504523,0.7515305038032297,1.462799074421118,-0.4411470891034833,-0.4822225005658498,0.9750535255123067,0.5443240315770326,-0.5469011414180328,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.8102660094628862,1.5154615545691899,-0.6631165647983742,0.6037660168629477,0.27902606006889635,-0.8149462978461646,-0.6612515306306316,-0.21826153076846097,1.3253241964504572,1.5632938407585957,-1.190588227726157,-0.9392884072674903,1.005084183809044,0.7613606989272885,-0.8520490135603971,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.2729078374543426,-0.9973248303255667,-0.7179131485350683,-2.0979023140968773,0.5304268760753018,0.26859665198624716,-0.25810753809456644,-1.1483255045495093,-0.1472353589369409,-0.9682823014552743,0.12093376486352198,0.27955401060355106,-0.3353752001635026,0.1102506968765188,-0.15456816294928094,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5037481654858829,-1.3000701779032484,-0.5169923415005236,1.2217947200236914,0.5048398325304919,0.4961314106235324,1.6711524846232695,-1.0564707581917834,-0.06967841291024754,-1.3416732855924147,-0.6285073737591518,-0.63457780279973,-0.5674302870019271,-0.323822637823995,0.39033875159065307,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.5560578384878645,1.0613435332026677,0.7798601402679014,0.12700101728180213,1.2517737340639505,-1.536599702300745,-0.6350037822799844,-0.9538613494857298,1.5080638934863846,1.292530310152352,1.6198160421088694,1.4983964284745923,0.5191335313709314,-0.10678597047373715,0.06339460286669575,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.3962453036967968,0.728323650867218,0.5606738053211254,-0.49102768587894224,1.2130682311978722,-1.3806487809414567,-0.7159701260426791,-1.147437360615299,1.0163641750045798,0.9098228074111996,-0.7221875160869838,-1.0916437095013705,0.5846549676547218,-0.323822637823995,0.28135736868267247,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.38409925002004314,0.12283295571185489,0.7798601402679014,0.10934305433435189,1.202060010424377,-0.3870713914941749,0.14332915051216674,-1.0734865720397961,-0.5352754100586489,0.06433159329995648,-1.190588227726157,-0.9392884072674903,0.11235461444239891,0.1102506968765188,-0.15456816294928094,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.0364566147894385,-1.2546583757665961,0.5789393332333567,-0.8088710189330391,0.39661322733823157,1.0124836951508323,0.7413776264019112,1.0461160255620656,-1.3171210318558706,-1.2364832129782353,-0.6285073737591518,-0.63457780279973,0.8958817900027266,-0.540859305174251,0.6300977939882383,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.4906409398807533,-0.21018692662359484,-1.7225171837077922,0.5331341650731483,0.6626732210665006,-0.4872842787841453,0.5211197511766674,-1.0830736082820789,0.7887608688614093,-0.270238987507333,-1.0969080853983206,-0.32986719833196965,0.4017409580291401,-0.7578959725245088,0.7390791768962188,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.6990745968971881,-0.8610894239156102,-0.7361786764472997,0.6920558316001966,0.11653193762660492,0.6778752408650925,1.1242765705097744,1.041125332974974,-0.6959183793430086,-0.9412009511080239,-1.3779485123818254,-1.2439990117352506,0.8167100544931464,-0.9749326398747648,0.9570419427121956,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6682104229819384,-0.17991239186582667,-0.2064783669925908,0.8333195351797954,1.0187377189159468,-0.6616903955512087,0.6370334772748243,-1.2779856367686142,0.7018426372247348,-0.22708994570555965,1.6198160421088694,1.4983964284745923,0.32802934220987584,-0.10678597047373715,0.19417226235628487,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.5747759587263579,-0.6188931458534649,-0.5535233973249863,-0.632291389458541,0.17911329279284735,0.5646812793244016,0.39511116288466974,0.9603009511064403,-0.19956701719444117,-0.6848111065521929,-0.7221875160869838,-1.0916437095013705,1.2425993903377843,-0.540859305174251,0.4557275813354476,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.07758140604303987,-0.5129322742012764,0.10403560751534194,-1.3032939814616347,1.0255069339974086,0.09738535844923991,-0.24339364041550487,-1.201455423253434,-0.10654574219024017,-0.5324401289772284,-0.4411470891034833,-0.4822225005658498,-1.80687745670363,-0.540859305174251,0.5211164110802422,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8766440799983732,-0.7551285522634216,-0.46219575776382954,0.09168509138690244,0.1892107719792289,0.8592155595283907,0.9129164060410987,1.089527783324407,-0.528225059085379,-0.8425640179310789,0.027253622535685685,0.7366199173051916,1.1497773556024147,-0.540859305174251,0.6300977939882383,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.142998304650151,-1.1032857019777553,0.45108063784773744,-0.4380537970365931,0.20390741261474557,1.1356213443848242,0.8815623248627898,1.2380706765408918,-0.7973834355476889,-1.114179372336792,2.5566174653872076,3.326660055281151,1.215298791886205,0.1102506968765188,-0.11097560978607941,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5971826297414634,0.8040099877616385,-1.1380202905163892,2.210640645080882,0.5210637171081985,-0.619633622065498,0.7383111691776767,-0.4453972380698355,0.19053818296038258,0.7253551733171529,-0.6285073737591518,-0.63457780279973,0.04956323800376639,0.1102506968765188,-0.08917933320448639,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.11774502536826537,-0.21018692662359484,-0.3343370623782102,0.7273717574950963,0.9177719798294843,-0.12294308396680718,0.6150448648298668,-1.1795259487554048,-0.2006229367631585,-0.30810852373518227,-1.0969080853983206,-0.32986719833196965,-0.22344274651202722,-0.9749326398747648,0.891653112967401,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.29531450846945057,-0.04367698545586993,-1.6311895441466353,-0.9148187966177382,0.7510267928845414,-0.2853332269241902,-0.36897319037392434,-1.310227164999145,0.23944735318468915,-0.060846071644375145,1.6198160421088694,1.4983964284745923,-0.01322813843486614,-0.10678597047373715,0.19417226235628487,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.17101587029862042,-0.5129322742012764,-1.503330848761016,0.1799749061241513,0.8266911612527219,-0.16055044337559468,0.5060553401394515,-1.4966454574232513,0.6087858096679349,-0.5716841530691799,-0.7221875160869838,-1.0916437095013705,0.06048347738439813,-0.323822637823995,0.2595610921010794,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.2140260978906237,-0.830814889157842,0.6702669727945135,-0.12021046398249578,0.48203995169688224,1.2139248506582614,0.8425110909034726,0.9159862013647684,-0.19970728066813573,-0.8966539715217094,-0.4411470891034833,-0.4822225005658498,1.08971603900894,-1.1919693072250208,1.1314121553649708,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.13085225097339492,-0.2858732635180152,2.25936790115864,-0.4027378711416934,0.712266521944379,0.10660189131880525,0.11760517007070313,0.5986127941665234,-0.9143655629330842,-0.3570032082623553,-1.0969080853983206,-0.32986719833196965,0.9368326876800956,0.7613606989272885,-0.8520490135603971,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.1831619239753766,1.2884025438859286,-0.3708681182026729,1.6632437937099371,0.6248345347784848,-1.1895585257522767,0.042609391692381406,-0.7138052334247142,1.2339344192886466,1.3857408288819735,-1.565308797037494,-1.2439990117352506,1.007814243654202,0.5443240315770326,-0.4597160350916297,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.5215051137960028,-0.45238320468574,1.2182328101614535,-0.4380537970365931,0.600125336528757,0.5065594938066973,0.4450386238193888,0.3874566532120905,-1.3190824738964475,-0.5545937396480475,1.2450954727975325,1.3460411262407121,0.622875805486933,0.9783973662775465,-1.0046229496315637,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.650453474671821,0.8342845225194063,-1.5215963766732474,1.0275571276017434,-1.2942506018879796,-0.6660048820401716,-0.7328010189497152,0.04528706520668644,-0.17032938853606577,0.8585561726088616,-1.3779485123818254,-1.0916437095013705,0.5136734116806155,-0.323822637823995,0.2595610921010794,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.20188004421387,-1.012462097704451,-0.11515072743143415,-1.4268997220937836,-1.0651479249374198,0.18174036596908755,-0.598209838017347,0.17039053469500415,-0.3499392571975973,-0.9612448539621358,0.027253622535685685,0.7366199173051916,0.7238880197577766,-0.10678597047373715,0.19417226235628487,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.2897036138360867,1.2278534743703924,0.1770977191642673,-1.2326621296718352,-1.1174852676410463,-1.2693125453825942,-2.5045747288352387,1.0542043162464045,1.1442044212908171,1.5230464889488409,2.5566174653872076,3.326660055281151,0.04956323800376639,-0.540859305174251,0.5647089642434437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.09533835435315738,-0.3464223330335516,1.0903741147758343,0.003395276649652787,-0.7803262648520294,0.07848456177877357,-0.3631662470798118,0.3112447655866209,0.020124166149846294,-0.37895359584423877,-0.6285073737591518,-0.7869331050336101,0.5600844290483005,-0.7578959725245088,0.8044680066410135,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.0055924408741914,1.152167137475972,-0.02382308787027742,1.5749539789726883,0.2319357358231811,-1.035196496537199,-0.1862382240959802,-0.10360517514908223,0.4514473864526226,1.223221913288132,-1.0969080853983206,-0.32986719833196965,-0.26439364418939626,1.1954340336278024,-1.1789931622843544,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.13085225097339492,-0.16477512448694265,1.510481256757155,0.2506067579139507,0.44716146064901485,0.09344475414961466,0.3325139914769359,0.627233126325148,-1.220058143604066,-0.2656089924740002,-1.565308797037494,-1.2439990117352506,0.30345880360345445,1.1954340336278024,-1.1789931622843544,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.7747521128426486,1.0613435332026677,0.1770977191642673,-0.9677926854600878,0.49240842956553266,-0.7806167801182624,-1.305699021737567,-0.2767611622876831,0.30976811505038354,1.1413710348865906,1.2450954727975325,1.3460411262407121,-0.4118168758279248,1.1954340336278024,-1.266178268610742,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
